fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,April,31,UTTAR PRADESH,3155,DEORIA,179947,367.459287286877,12,2,0,377,801,18360,58593,10312,37710,1854,5561,0,215.3054202,4581,4765,120982,151893,0,222678,276627,18737,215.3054202,25389,12,57.01,80.29,100,NA
2025-2026,April,31,UTTAR PRADESH,3165,BAGHPAT,338,252,16,0,0,0,243,1770,280,0,1520,0,4,0,0.7056,17,20,3520,4581,0,17465,21446,1770,0.7056,154,5,100,100,100,NA
2025-2026,April,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,84481,341.618975525937,9,1,0,59,341,8894,21533,7131,35376,16,295,0,73.5608139999999,2174,2346,64878,89340,0,120693,159257,8953,73.5608139999999,11153,32,55.62,78.15,100,NA
2025-2026,April,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,420859,319.898338839736,14,47,0,2482,303,17575,107148,38419,74465,107,193,0,342.7646721,7558,7822,177220,222249,0,262722,330188,20057,342.7646721,61954,34,48.98,79.68,100,NA
2025-2026,April,31,UTTAR PRADESH,3176,SHRAVASTI,177462,322.687899910804,14,16,0,603,145,9732,52693,13324,30067,13,1048,0,170.0339351,3731,4196,74884,107653,0,123845,168948,10335,170.0339351,25684,25,34.75,78.9,100,NA
2025-2026,April,31,UTTAR PRADESH,3181,AMETHI,157893,358.803691791879,11,26,0,231,250,16734,40265,11672,54094,12,12,0,144.4723065,3547,3758,129080,177818,0,229675,300500,16965,144.4723065,17217,24,25.96,55.92,100,NA
2025-2026,April,31,UTTAR PRADESH,3183,SHAMLI,6744,574.701869360533,19,18,0,198,107,4163,5098,534,3377,0,52,0,29.2983013,257,405,16452,21190,0,47019,56566,4361,29.2983013,2385,11,21.96,21.42,100.64,NA
2025-2026,May,31,UTTAR PRADESH,3118,ALIGARH,317850,315.922859147088,8,145,22.89399,301,251,17262,44905,9128,37245,85,199,0,164.7591499,5354,5843,116900,151202,0,196731,248067,17563,141.8651599,17571,21,19.7,21.88,100,NA
2025-2026,May,31,UTTAR PRADESH,3124,BUDAUN,510582,312.047949815387,10,43,15.8439,611,514,18137,66355,11342,34445,32,158,0,222.9033171,6144,6397,132568,171312,0,235955,298265,18748,207.0594171,20290,16,38.61,42.8,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3128,KHERI,1332637,300.762092059635,9,51,202.08994,1253,293,28872,124289,41416,136374,967,6419,0,575.9041366,12887,14166,247315,365563,0,493593,686855,30125,373.8141966,38416,24,35.16,70.82,100,NA
2025-2026,May,31,UTTAR PRADESH,3135,ETAWAH,141866,346.12810070799,12,12,33.3634,385,144,10156,41526,10059,35858,19,133,0,177.0965551,3441,3575,77428,97595,0,137210,165491,10541,143.7331551,14548,28,42.76,47.43,100,NA
2025-2026,May,31,UTTAR PRADESH,3136,KANPUR DEHAT,203826,387.014504515727,10,10,37.47282,1001,316,13469,16055,4693,44599,0,106,0,99.6079987,1600,1696,77844,106515,0,158580,206054,14470,62.1351787,6072,24,30.46,43.78,100,NA
2025-2026,May,31,UTTAR PRADESH,3138,JALAUN,1261768,239.163811465671,16,155,24.29639,1188,186,21651,441893,119485,82159,98,67,0,1081.1445314,27329,33617,176162,258654,0,227214,327219,22839,1056.8481414,180557,34,80.06,91.07,100,NA
2025-2026,May,31,UTTAR PRADESH,3140,LALITPUR,897109,254.486511755202,12,19,3.7978,1085,50,16885,113269,24463,54729,4296,15085,0,292.052127,9047,11202,126350,214397,0,188254,306877,17970,288.254327,50335,40,34.55,67.09,100,NA
2025-2026,May,31,UTTAR PRADESH,3141,HAMIRPUR,709810,255.376992709828,14,15,3.2859,170,136,14143,105896,18784,40363,56,72,0,273.7199202,7338,9513,112732,182116,0,177890,285394,14313,270.4340202,47648,41,51.84,89.52,100,NA
2025-2026,May,31,UTTAR PRADESH,3142,BANDA,381742,291.007299851378,14,118,17.3885,1274,63,15926,71322,16132,46044,19,44,0,224.9407264,5041,6055,119710,192770,0,228730,354749,17200,207.5522264,35404,53,36.73,53.41,100,NA
2025-2026,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2250474,265.134712617296,11,50,36.436,1341,371,21913,483606,118917,81164,10,15,0,1318.6433783,40937,43682,256584,344480,0,381949,503799,23254,1282.2073783,282303,14,73.53,90.28,100,NA
2025-2026,May,31,UTTAR PRADESH,3155,DEORIA,521447,324.13873192247,12,4,60.78827,486,607,18354,123565,25334,37752,4807,5564,0,461.3102941,9506,9884,120999,152024,0,223828,278669,18840,400.5220241,53006,12,56.57,82.41,100,NA
2025-2026,May,31,UTTAR PRADESH,3158,JAUNPUR,1813183,275.608920389544,13,209,54.62871,2438,604,36413,347894,118391,141044,59,28,0,1013.4556075,25595,26369,294913,391796,0,480846,636346,38851,958.8268975,185669,36,62.3,73.74,100,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,280.921127150132,11,45,33.3448,416,360,22691,84239,38530,95700,738,2413,0,269.9899483,7242,8188,142561,216358,0,274126,394509,23107,236.6451483,45499,37,41.48,64.12,100,NA
2025-2026,May,31,UTTAR PRADESH,3168,KANNAUJ,293132,305.791867094501,13,17,37.36089,442,138,12289,69809,21119,37947,105,19,0,250.8311345,5248,5546,88969,114144,0,139909,174153,12731,213.4702445,26983,22,69.68,83.13,100,NA
2025-2026,May,31,UTTAR PRADESH,3169,AURAIYA,283542,291.053913523365,13,27,33.0827,575,241,12429,176672,60421,43453,538,357,0,547.293470099999,13143,13870,84170,105778,0,139799,169755,13004,514.210770099999,68972,16,42.01,56.21,100,NA
2025-2026,May,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,1051101,286.99937596819,14,81,64.76915,2826,188,17362,241430,81432,74546,199,193,0,757.6717434,16262,17027,177280,222498,0,264414,333067,20188,692.9025934,137027,35,54.94,86.42,100,NA
2025-2026,May,31,UTTAR PRADESH,3176,SHRAVASTI,435391,286.651233679695,15,28,64.9833,924,61,9485,96046,26311,30082,1094,1048,0,340.3003439,6159,6967,74907,107706,0,124108,169348,10409,275.3170439,46389,25,37.09,77.24,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3177,CHITRAKOOT,227409,276.648542694497,13,39,35.38015,996,95,12089,34255,14951,57937,21,26,0,130.1461083,2466,2833,79471,131731,0,142875,228829,13085,94.7659583,18704,55,35.62,43.9,100.11,NA
2025-2026,May,31,UTTAR PRADESH,3180,KASHGANJ,150908,644.504776481285,7,11,28.51666,387,168,7672,6599,1303,25470,0,87,0,71.0475302,857,919,79039,112145,0,113988,155167,8059,42.5308702,1623,9,7.58,12.21,100,NA
2025-2026,May,31,UTTAR PRADESH,3181,AMETHI,419696,296.84306923393,12,37,19.95404,398,163,16724,82734,21408,54107,44,12,0,265.5441849,6604,7024,129111,177877,0,230298,301265,17122,245.5901449,36630,24,33.29,58.84,100,NA
2025-2026,May,31,UTTAR PRADESH,3184,SAMBHAL,88469,277.403058461538,12,17,8.4319,417,304,14705,35750,9575,35141,25,55,0,107.6034934,2784,2945,90417,116485,0,149245,187479,15122,99.1715934,13337,10,21.8,24.42,100,NA
2025-2026,April,31,UTTAR PRADESH,3136,KANPUR DEHAT,79181,402.579347780788,10,10,37.47282,900,327,13553,14397,4324,44591,0,106,0,95.4321687,1433,1519,77831,106478,0,158360,205774,14453,57.9593487,5267,24,36.61,55.61,100,NA
2025-2026,April,31,UTTAR PRADESH,3143,FATEHPUR,277077,590.058628589781,12,15,11.1124,1266,458,15469,37363,12470,69204,24,120,0,231.5760054,3048,3187,149951,187460,0,265676,322990,16735,220.4636054,15548,21,40.58,61.56,100,NA
2025-2026,April,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,985471,272.05228697228,11,41,36.436,1181,446,21918,364753,89560,80989,10,15,0,1028.7548783,32114,34244,256597,343904,0,381760,502699,23099,992.3188783,212250,14,72.7,90.11,100,NA
2025-2026,April,31,UTTAR PRADESH,3152,MAHARAJGANJ,386626,361.811454432145,12,27,24.35558,1808,354,26913,101091,22914,74787,1158,1725,0,390.1143974,8305,9216,226293,333200,0,372405,522793,28721,365.7588174,52768,17,64.16,88.06,100,NA
2025-2026,April,31,UTTAR PRADESH,3157,AZAMGARH,907226,289.770895661739,13,33,126.72995,1326,787,29682,499117,166721,139486,1264,811,71.18463,1644.2103813,36891,38817,267428,363730,0,460769,636498,31008,1446.2958013,251060,24,71.28,89.79,100,NA
2025-2026,April,31,UTTAR PRADESH,3167,AMROHA,111408,1449.08715193705,5,0,90.82086,201,184,15632,3304,944,38937,0,84,0,138.6986995,630,665,101019,142265,0,147441,200633,15833,47.8778395,721,22,26.31,51.56,100,NA
2025-2026,April,31,UTTAR PRADESH,3180,KASHGANJ,53976,771.6307335209,7,9,28.51666,368,171,7690,4976,938,25470,0,87,0,66.9130053,706,753,79039,112145,0,113973,155148,8058,38.3963453,1189,9,1.63,2.9,100,NA
2025-2026,April,31,UTTAR PRADESH,3181,AMETHI,157893,318.015026404151,12,29,19.95404,242,203,16788,65520,17222,54097,12,12,0,228.3174853,5435,5757,129072,177820,0,230041,300942,17030,208.3634453,29140,24,32.5,56.9,100,NA
2025-2026,May,31,UTTAR PRADESH,3122,ETAH,94853,272.524339280657,11,51,58.46275,1053,250,11942,88275,14012,20829,92,53,0,299.0336105,7649,8017,82801,104485,0,146424,182548,12995,240.5708605,37738,10,52.1,56.08,100.38,NA
2025-2026,May,31,UTTAR PRADESH,3124,BUDAUN,510582,301.318307736104,10,43,15.8439,614,505,18165,70255,12470,34451,32,158,0,227.5350771,6512,6771,132603,171356,0,236047,298448,18779,211.6911771,21204,16,39.71,43.93,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3143,FATEHPUR,557641,526.792258939798,12,16,11.1124,1375,444,15397,45331,15508,69210,39,120,0,249.9125989,3604,3781,149958,187480,0,266238,323678,16772,238.8001989,18992,21,43.71,63.22,100,NA
2025-2026,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2250474,261.286726423491,12,55,36.436,1361,358,21954,530316,130137,81184,10,15,0,1422.0813161,43939,46952,256589,344600,0,381957,503965,23315,1385.6453161,310823,14,73.68,90.2,100,NA
2025-2026,May,31,UTTAR PRADESH,3158,JAUNPUR,1813183,273.188572288622,13,211,54.62871,2572,583,36399,360444,123429,141081,59,28,0,1039.3205275,26617,27442,294976,391898,0,480878,636429,38971,984.6918175,192558,36,61.48,73.89,100,NA
2025-2026,May,31,UTTAR PRADESH,3163,SONBHADRA,525062,275.089575196799,13,58,100.30118,676,101,17590,91972,27025,76791,27255,77557,0,353.3065641,6744,7968,163668,255576,0,275304,415272,18266,253.0053841,51191,40,51.88,57.4,100,NA
2025-2026,May,31,UTTAR PRADESH,3166,HATHRAS,87405,355.976133535948,7,7,9.3914,420,279,6065,10529,3364,21543,0,51,0,46.8721271,1418,1514,47489,64766,0,80754,104599,6485,37.4807271,2646,4,49.57,55.57,100,NA
2025-2026,May,31,UTTAR PRADESH,3168,KANNAUJ,293132,310.841173941754,13,18,37.36089,461,135,12283,74203,21661,37947,105,19,0,268.0143663,5594,5904,88973,114152,0,139922,174171,12744,230.6534763,28388,22,73.43,82.86,100,NA
2025-2026,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,684745,320.849308846697,11,74,52.53285,1954,320,23984,183447,45815,66455,1306,1796,0,641.1212816,15756,17584,181852,255298,0,381082,512941,25938,588.5884316,77708,15,58.96,74.58,100,NA
2025-2026,May,31,UTTAR PRADESH,3175,BALRAMPUR,658228,339.401177506605,12,51,16.36926,420,368,21062,47694,11177,44434,273,3664,0,178.2432576,3945,4287,129879,176695,0,183674,243360,21482,161.8739976,22143,20,37.87,65.8,100,NA
2025-2026,May,31,UTTAR PRADESH,3177,CHITRAKOOT,227409,270.148683718182,14,48,35.38015,998,88,12117,40622,17676,57943,21,26,0,145.1199483,2745,3146,79491,131755,0,142880,228838,13115,109.7397983,22080,55,41.39,46.56,100.14,NA
2025-2026,May,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,696631,297.458976958686,13,10,2.9276,1261,465,22609,114707,42359,75420,190,439,0,344.1338687,8674,9139,147098,197342,0,270009,346197,23870,341.2062687,57028,25,42.01,75.87,100,NA
2025-2026,May,31,UTTAR PRADESH,3180,KASHGANJ,150908,597.718385562395,7,11,28.51666,394,168,7669,7148,1356,25470,0,87,0,71.2415702,929,994,79041,112148,0,113992,155175,8063,42.7249102,1700,10,6.98,15.21,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3183,SHAMLI,17902,359.092604480827,17,29,3.82761,445,92,4016,13926,2047,3385,0,52,0,53.8348461,783,1009,16448,21212,0,47393,57094,4461,50.0072361,5384,12,45.85,64.94,100.19,NA
2025-2026,May,31,UTTAR PRADESH,3184,SAMBHAL,88469,272.044915144658,12,18,8.4319,428,301,14730,37122,9720,35141,25,55,0,109.4204134,2891,3056,90446,116515,0,149252,187488,15158,100.9885134,13882,10,21.37,23.9,100,NA
2025-2026,May,31,UTTAR PRADESH,3111,RAMPUR,632733,271.729362925483,14,17,34.00131,1045,169,12951,260880,40172,34373,202,65,0,742.888872,17548,19253,111413,145460,0,171515,217177,13996,708.887562,79526,10,73.18,85.27,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3119,MATHURA,264152,269.604167881621,16,15,17.9515,848,300,12158,119346,31181,36052,225,231,0,339.7132902,7072,8144,88454,119031,0,142316,189653,13006,321.7617902,50648,13,68.69,95.9,100,NA
2025-2026,May,31,UTTAR PRADESH,3126,PILIBHIT,436976,313.225677284595,12,92,96.40978,1790,201,15695,67025,12067,38846,243,574,0,306.3492902,5470,6119,137167,214594,0,247643,364150,17485,209.9395102,19821,20,21.53,45.99,100.12,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,289.885388831027,12,123,0.1501,972,419,18296,80652,21121,66963,180,82,0,233.9484638,6679,7152,160894,226228,0,342464,446725,19268,233.7983638,30300,21,32.19,34.61,100,NA
2025-2026,May,31,UTTAR PRADESH,3129,SITAPUR,971895,300.584121208189,13,334,121.71613,4977,426,35564,431621,160552,187157,664,377,0,1419.1003198,31074,35323,321340,469065,0,667157,926740,40541,1297.3841898,145188,31,46.55,78.1,100.11,NA
2025-2026,May,31,UTTAR PRADESH,3138,JALAUN,1261768,234.574701955512,17,197,24.29639,1261,141,21838,591405,161345,82205,157,67,0,1411.5829061,34763,43022,176352,258940,0,227435,327540,23099,1387.2865161,240854,35,81.63,91.49,100,NA
2025-2026,May,31,UTTAR PRADESH,3144,PRATAPGARH,714707,327.767949127096,15,81,48.67884,1878,326,24719,360349,130004,94027,1048,536,0,1229.787367,23411,24086,193683,247395,0,358058,454667,26597,1181.108527,195919,25,45.13,89.45,100,NA
2025-2026,May,31,UTTAR PRADESH,3146,BAHRAICH,2297207,267.83315087452,16,126,92.0508,1615,199,36194,580204,107603,68986,6711,2304,0,1646.0294547,35897,39280,272369,338548,0,430268,522948,37809,1553.9786547,268716,54,39.81,76.74,100.27,NA
2025-2026,May,31,UTTAR PRADESH,3147,GONDA,787593,276.305081474054,13,52,20.3388,626,431,23525,231362,60577,50083,743,260,0,659.6037626,16759,17334,155369,198169,0,332699,420683,24151,639.2649626,95429,23,43.26,54.09,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3150,SULTANPUR,915009,277.504401078047,15,73,51.99986,1350,211,21995,475304,114232,73525,1239,592,0,1370.9893785,30752,32664,204844,279812,0,347477,474126,23345,1318.9895185,237338,26,39.72,71.16,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3153,BASTI,2238155,350.500904305606,14,28,23.84038,2265,335,25147,171358,48176,94958,64,47,0,624.4517196,11752,12438,281496,354538,0,409621,509675,27412,600.6113396,88601,16,55.09,79.33,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3158,JAUNPUR,1813183,262.492508322371,14,226,54.62871,2763,502,36436,434071,148554,141157,59,28,0,1194.0325658,30905,31898,295095,392108,0,480991,636706,39199,1139.4038558,233647,37,62.75,75.36,100,NA
2025-2026,May,31,UTTAR PRADESH,3161,VARANASI,270176,313.562927006006,11,27,4.8535,1186,181,10478,62101,20582,44094,610,815,0,199.5792133,5419,6065,76973,120157,0,160401,227163,11664,194.7257133,32354,21,48.2,53.24,100,NA
2025-2026,May,31,UTTAR PRADESH,3165,BAGHPAT,2435,250.927868852459,12,0,0,50,240,1730,305,21,1520,0,4,0,0.76533,24,28,3520,4581,0,17513,21500,1780,0.76533,154,5,100,100,100,NA
2025-2026,May,31,UTTAR PRADESH,3171,CHANDAULI,1081868,302.440953981199,17,53,36.32985,1508,275,17445,454097,98136,60637,1904,1092,0,1409.7051488,25985,31274,139153,207592,0,203673,293184,18953,1373.3752988,182720,20,43.63,54.12,100.05,NA
2025-2026,May,31,UTTAR PRADESH,3181,AMETHI,419696,276.331993321039,13,44,19.95404,414,145,16808,108999,29670,54118,44,12,0,321.1531494,7975,8488,129160,177951,0,230399,301394,17222,301.1991094,48370,24,31.58,56.55,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3110,MORADABAD,223934,485.422551378783,13,16,5.00236,858,306,14604,59509,7936,30829,55,113,0,293.8724661,4396,4902,107327,147288,0,191891,265292,15462,288.8701061,19263,17,40.96,50.27,100,NA
2025-2026,May,31,UTTAR PRADESH,3136,KANPUR DEHAT,203826,337.212543176272,11,21,37.47282,1030,296,13579,21308,5996,44622,0,106,0,109.3260687,1929,2057,77944,106637,0,158630,206118,14609,71.8532487,8696,24,27.51,40.91,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3138,JALAUN,1261768,230.679730620252,16,184,24.29639,1251,163,21764,539313,147485,82190,133,67,0,1268.3821656,32314,40041,176327,258890,0,227400,327466,23015,1244.0857756,219896,35,80.97,91.77,100,NA
2025-2026,May,31,UTTAR PRADESH,3139,JHANSI,717675,303.617968922533,15,235,102.61735,803,88,16276,150334,50784,55011,1976,1323,0,559.058387400001,9859,12162,103262,165171,0,191061,296390,17079,456.441037400001,65264,39,56.75,64.3,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3140,LALITPUR,897109,234.358492609155,13,31,3.7978,1101,32,16904,152283,32142,54737,7025,15085,0,360.6859433,11148,13948,126359,214423,0,188266,306906,18005,356.8881433,67636,40,30.35,61.43,100.08,NA
2025-2026,May,31,UTTAR PRADESH,3143,FATEHPUR,557641,498.442180247602,13,16,11.1124,1485,438,15388,50242,17049,69213,42,120,0,261.5397202,3702,3879,149969,187494,0,266297,323744,16873,250.4273202,21273,22,43.69,61.97,100,NA
2025-2026,May,31,UTTAR PRADESH,3154,GORAKHPUR,1600142,271.182257429502,13,49,21.7137,1333,430,22607,426711,143777,87904,333,329,0,1178.8782225,30990,32483,184294,249581,0,348221,453380,23940,1157.1645225,215742,17,54.91,77.74,100,NA
2025-2026,May,31,UTTAR PRADESH,3158,JAUNPUR,1813183,256.575346212248,13,223,54.62871,2626,550,36484,401069,135883,141115,59,28,0,1083.6728853,29073,29999,295051,392035,0,480945,636588,39110,1029.0441753,215229,37,61.99,74.94,100,NA
2025-2026,May,31,UTTAR PRADESH,3160,GHAZIPUR,1009746,239.203455248439,14,29,17.87015,3838,618,23197,159838,35650,93645,1729,3401,0,400.2081688,10945,11931,279033,370173,0,460902,596911,27035,382.3380188,83062,20,34.32,77.05,100,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,265.823692623758,12,52,33.3448,473,342,22672,106599,48190,95708,1040,2413,0,316.7101981,8457,9605,142574,216377,0,274159,394569,23145,283.3653981,57275,37,43.89,67.45,100,NA
2025-2026,May,31,UTTAR PRADESH,3171,CHANDAULI,1081868,306.443055312966,17,51,36.32985,1492,286,17435,415653,89222,60625,1668,1092,0,1310.0696027,24003,28897,139102,207522,0,203625,293123,18927,1273.7397527,166530,20,42.98,53.98,100.05,NA
2025-2026,May,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,178595,279.714907031154,11,22,15.77957,151,256,8879,48726,15057,35408,59,295,0,152.0734556,4066,4467,64906,89400,0,121825,160803,9030,136.2938856,24848,32,54.96,81.32,100.18,NA
2025-2026,May,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,1051101,271.819329806059,15,88,64.76915,2898,181,17398,283694,94165,74553,290,193,0,835.9042795,18851,19703,177324,222551,0,264586,333318,20296,771.1351295,163086,35,56.27,86.73,100,NA
2025-2026,May,31,UTTAR PRADESH,3181,AMETHI,419696,285.534135763422,13,42,19.95404,406,147,16793,101176,27124,54117,44,12,0,308.8460572,7607,8092,129151,177938,0,230355,301341,17199,288.8920172,45185,24,31.32,56.31,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3182,HAPUR,9253,23.4969199178645,5,0,0.1214,58,263,1231,1461,433,4414,0,4,0,0.46469,246,259,8189,9677,0,16812,20481,1289,0.34329,656,6,42.06,100,100,NA
2025-2026,May,31,UTTAR PRADESH,3183,SHAMLI,17902,353.059346138921,17,29,3.82761,445,90,4019,15462,2123,3385,0,52,0,58.4176461,904,1137,16448,21215,0,47405,57117,4464,54.5900361,6001,12,47.47,68.09,100.28,NA
2025-2026,May,31,UTTAR PRADESH,3112,SAHARANPUR,150242,322.745549854282,10,5,22.89889,498,246,13349,64508,26834,65864,53,276,0,231.0955893,6400,7016,85030,127159,0,164010,226827,13847,208.1966993,24470,21,61.15,58.02,100.1,NA
2025-2026,May,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,56445,254.401912359757,9,6,9.0518,960,226,4372,21748,5129,11239,29,76,0,64.3791279,2308,2647,31548,40608,0,78720,95803,5332,55.3273279,8082,8,58.19,66.49,100,NA
2025-2026,May,31,UTTAR PRADESH,3120,AGRA,387337,314.681131299812,13,28,54.00489,135,322,14438,103138,27539,50698,474,710,0,378.5607152,7549,9226,117384,168459,0,185435,256528,14573,324.5558252,43527,25,39.8,65.38,100.39,NA
2025-2026,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,568112,287.791809753105,12,132,0.1501,1000,392,18332,86393,22698,66976,180,82,0,248.7820782,7079,7581,160939,226283,0,342583,446880,19332,248.6319782,32070,21,33.42,35.71,100,NA
2025-2026,May,31,UTTAR PRADESH,3128,KHERI,1332637,281.089632930966,10,82,202.08994,1885,181,28922,200480,70765,136422,1703,6427,0,765.6184361,19467,21422,247431,365761,0,493831,687309,30807,563.5284961,60362,25,31.21,76.59,100,NA
2025-2026,May,31,UTTAR PRADESH,3129,SITAPUR,971895,299.986968406098,14,363,121.71613,5109,396,35729,460342,170759,187228,722,379,0,1502.6821401,32403,36817,321556,469322,0,667360,927010,40838,1380.9660101,155098,31,46.96,78.13,100.11,NA
2025-2026,May,31,UTTAR PRADESH,3132,LUCKNOW,61422,318.808887571961,8,5,12.55984,286,266,10591,11812,7197,47626,37,223,0,50.2175458,1359,1462,49238,72809,0,130640,194334,10877,37.6577058,3048,12,50.51,46.5,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3133,RAE BARELI,408467,303.854364664844,10,23,60.055675,1026,363,21675,53035,25168,125356,43,142,0,221.2048373,5280,5598,154601,243756,0,304522,439677,22701,161.1491623,21976,12,40.84,49.13,100.04,NA
2025-2026,May,31,UTTAR PRADESH,3134,FARRUKHABAD,159112,265.447014697338,12,5,10.61575,606,327,10199,46471,8926,22032,7,8,0,133.9716322,3760,3902,69141,89163,0,113339,140256,10805,123.3558822,13166,17,67.45,87.48,100,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,264.137959251389,13,62,33.3448,524,320,22658,126581,55580,95718,1676,2413,0,367.6932702,9574,10998,142594,216401,0,274206,394630,23182,334.3484702,67983,37,41.74,66.74,100.03,NA
2025-2026,May,31,UTTAR PRADESH,3165,BAGHPAT,2435,255.885245901639,12,0,0,50,239,1730,305,21,1520,0,4,0,0.78045,24,28,3520,4581,0,17513,21500,1780,0.78045,154,5,100,100,100,NA
2025-2026,May,31,UTTAR PRADESH,3182,HAPUR,9253,209.640301318267,5,0,0.1214,58,255,1231,1593,433,4414,0,4,0,3.46097,279,292,8189,9677,0,16813,20483,1289,3.33957,708,6,43.35,100,100,NA
2025-2026,May,31,UTTAR PRADESH,3110,MORADABAD,223934,382.539442001074,14,30,13.7806,973,237,14636,106183,16904,30840,55,113,0,419.9724557,7564,8469,107334,147319,0,192078,265588,15609,406.1918557,35579,17,52.44,60.27,100,NA
2025-2026,May,31,UTTAR PRADESH,3118,ALIGARH,317850,283.858846175059,9,164,43.65802,355,174,17396,72524,14701,37284,106,200,0,249.5238096,7959,8692,117018,151407,0,196890,248364,17751,205.8657896,27642,21,24.99,28.59,100,NA
2025-2026,May,31,UTTAR PRADESH,3121,FIROZABAD,583559,246.535347915048,14,53,10.4925,1075,198,14225,323053,88336,34300,369,209,0,806.9323375,22216,22655,107229,133229,0,158366,194726,15300,796.4398375,143292,18,69.24,83.57,100.09,NA
2025-2026,May,31,UTTAR PRADESH,3126,PILIBHIT,436976,301.63202077087,12,126,99.82354,1888,178,15799,87719,15801,38867,315,577,0,364.4121323,7017,7827,137241,214756,0,247957,364705,17687,264.5885923,25342,21,23.54,47.44,100.11,NA
2025-2026,May,31,UTTAR PRADESH,3143,FATEHPUR,557641,440.06413939328,14,19,38.05672,1562,416,15330,64379,21580,69215,42,120,0,321.3656123,4441,4648,149972,187508,0,266596,324093,16892,283.3088923,27362,22,46.79,62.88,100,NA
2025-2026,May,31,UTTAR PRADESH,3144,PRATAPGARH,714707,318.75191374001,16,98,89.76588,2645,295,24224,439694,157221,94050,1206,536,0,1491.2989196,26107,26875,193757,247524,0,358623,455501,26869,1401.5330396,239163,25,43.21,89.57,100,NA
2025-2026,May,31,UTTAR PRADESH,3149,AYODHYA,556551,341.71120974438,11,24,29.75636,3710,121,18760,191495,72471,70327,357,251,0,684.1162411,16270,17117,127251,178893,0,232767,310247,22470,654.3598811,86483,18,32.77,78.38,100.01,NA
2025-2026,May,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2250474,258.802630859936,14,87,61.33914,1615,250,22161,957455,235085,81416,35,16,0,2539.2578693,65128,69850,256624,345717,0,382170,505766,23776,2477.9187293,562043,14,76,93.55,100,NA
2025-2026,May,31,UTTAR PRADESH,3152,MAHARAJGANJ,1517897,281.268816083508,13,110,49.59302,2769,171,26739,396033,88497,74869,2826,1725,0,1163.5103504,28738,32166,226336,333561,0,374063,525180,29508,1113.9173304,211273,17,72.41,92.58,100,NA
2025-2026,May,31,UTTAR PRADESH,3159,BALLIA,240681,259.461335893483,15,50,51.40265,744,502,21144,178375,38544,43828,5805,7111,0,514.2168079,11730,12633,151861,194085,0,316268,392378,21888,462.8141579,85580,16,54.95,74.6,100.02,NA
2025-2026,May,31,UTTAR PRADESH,3162,MIRZAPUR,663341,268.731720176692,14,68,61.26448,540,298,22690,151903,64650,95726,1900,2413,0,469.4760249,10700,12293,142608,216427,0,274335,394831,23230,408.2115449,81373,37,43.76,70.87,100.02,NA
