fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,May,31,UTTAR PRADESH,3147,GONDA,1176034,261.490258165977,16,59,0,2303,354,32836,481357,127559,51312,481,198,44.24999,1302.951652,28972,29991,166250,192483,0,303111,341417,35139,1258.701662,209423,47,26.78,47.38,99.89,NA
2024-2025,May,31,UTTAR PRADESH,3150,SULTANPUR,1264505,257.340128048738,17,228,0,2453,47,48696,718945,168694,66382,1775,447,210.79418,2060.9281636,41332,43144,199842,233744,0,283837,327377,51149,1850.1339836,366876,69,18.4,29.35,99.85,NA
2024-2025,May,31,UTTAR PRADESH,3157,AZAMGARH,1688996,246.920560760361,17,172,0,4057,207,69779,1324844,466863,119454,2719,641,269.97519,3541.287424,76870,80379,267965,310461,1,423226,504347,73836,3271.312234,640735,67,35.19,32.33,100.06,NA
2024-2025,May,31,UTTAR PRADESH,3162,MIRZAPUR,1057845,248.587463570844,14,289,0,3030,24,26047,375043,151594,106605,3678,2714,133.14826,1065.458141,25446,29591,159390,241253,0,260447,375219,29077,932.309881,188216,52,36.26,22.61,99.84,NA
2024-2025,May,31,UTTAR PRADESH,3167,AMROHA,554797,279.150712372399,12,23,0,7478,44,9087,177702,43354,41153,69,59,66.0613,562.1176989,14173,15658,106022,147988,0,144299,195814,16565,496.0563989,45070,29,51.7,40.76,99.71,NA
2024-2025,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,1037988,259.000061167086,14,183,61.753211,1144,184,38356,439779,106280,70806,2331,1801,292.26957,1493.05066,29848,33599,190413,262179,0,347678,465496,39500,1139.027879,187175,46,44.83,25.24,99.72,NA
2024-2025,May,31,UTTAR PRADESH,3175,BALRAMPUR,729854,227.174294628732,16,51,0,2385,240,21123,431723,113181,39416,12495,2985,118.76663,1099.53031,26771,28253,128152,153380,0,173408,203105,23508,980.76368,195217,36,43.16,38.16,100.86,NA
2024-2025,May,31,UTTAR PRADESH,3176,SHRAVASTI,543748,256.260781172311,18,132,0,3278,27,8641,271515,71729,32379,759,1106,132.58528,828.37174,14757,16597,77488,110389,0,115210,156347,11919,695.78646,114196,42,26.28,27.1,100.27,NA
2024-2025,May,31,UTTAR PRADESH,3110,MORADABAD,603284,313.421575901469,14,22,0,689,351,15181,101085,16045,32816,106,114,178.20762,495.02982,6858,7660,110747,150072,0,175372,240849,15870,316.8222,30686,26,54.29,15.97,99.85,NA
2024-2025,May,31,UTTAR PRADESH,3112,SAHARANPUR,358522,313.925238548454,9,25,0,213,200,19467,81954,33814,70183,102,263,11.78259,269.05688,8215,9001,90990,133331,0,160280,219477,19680,257.27429,33161,28,48.57,22.37,99.58,NA
2024-2025,May,31,UTTAR PRADESH,3123,MAINPURI,863476,224.781900781422,17,41,0,947,164,19393,357937,89801,43069,520,278,72.2072,876.7847922,20838,22490,119638,156132,0,185028,233360,20340,804.5775922,133443,44,46.23,16.78,99.58,NA
2024-2025,May,31,UTTAR PRADESH,3125,BAREILLY,800544,279.999194589661,15,181,0,1643,336,30741,237767,38677,57556,93,153,199.73052,865.476205,15400,17246,174753,250325,0,260644,355356,32384,665.745685,59964,43,37.82,18.14,99.79,NA
2024-2025,May,31,UTTAR PRADESH,3129,SITAPUR,1918524,262.17979699877,15,217,0,4096,326,63627,659996,244733,210790,577,363,89.27415,1819.650323,43435,49760,355282,514216,0,562474,779507,67723,1730.376173,220730,58,32.86,30.72,100.02,NA
2024-2025,May,31,UTTAR PRADESH,3133,RAE BARELI,951235,226.684824036358,10,62,0,1652,142,25744,152702,72968,143028,82,183,114.20953,460.36179,14561,15536,183854,283344,0,294478,422671,27396,346.15226,69396,28,24.2,33.61,100.02,NA
2024-2025,May,31,UTTAR PRADESH,3143,FATEHPUR,1013627,269.917734224198,16,260,60.63146,4860,121,39372,376114,98810,76568,254,98,274.32882,1350.1586669,23238,24285,157775,198260,0,247572,301702,44232,1015.1983869,203421,69,15.95,20.95,99.87,NA
2024-2025,May,31,UTTAR PRADESH,3145,PRAYAGRAJ,1192246,250.728929387915,15,74,0,4555,235,47521,293505,110659,163657,118,156,415.00789,1150.9098342,18986,21190,237803,340057,0,408671,554743,52076,735.9019442,152096,58,13.73,20.91,99.76,NA
2024-2025,May,31,UTTAR PRADESH,3149,AYODHYA,864870,298.358206710609,13,29,0,646,97,20528,295234,102172,76598,394,294,273.45251,1154.307378,21942,22947,140265,195571,0,226419,301372,21174,880.854868,133448,29,26.53,56.22,99.86,NA
2024-2025,May,31,UTTAR PRADESH,3161,VARANASI,343252,272.394578299065,12,51,0,2620,44,15852,127377,42685,48065,958,888,0,346.968042,10035,11231,84106,130025,0,141191,203360,18472,346.968042,64718,57,32.26,17.21,99.89,NA
2024-2025,May,31,UTTAR PRADESH,3172,KUSHI NAGAR,1037988,277.683960609704,14,162,61.753211,1025,199,38190,373493,90182,70759,2037,1796,292.26957,1391.152936,26362,29595,190246,261949,0,347491,465246,39215,1037.130155,159158,46,45.28,25.35,99.65,NA
2024-2025,May,31,UTTAR PRADESH,3179,MAHOBA,239951,248.751329698027,17,25,0,873,9,10272,104347,21971,25313,69,92,34.32019,293.88474,6040,7597,48198,87570,0,78625,135639,11145,259.56455,38785,55,40.41,23.23,100.86,NA
2024-2025,Aug,31,UTTAR PRADESH,3110,MORADABAD,1670001,243.725884860409,24,180,370.75690427,3411,16,15793,1153261,218546,33395,689,114,503.70322,3685.25570127,46370,53408,112985,153058,72,177596,243610,19204,2810.795577,340559,25,62.62,15.67,103.75,NA
2024-2025,Aug,31,UTTAR PRADESH,3111,RAMPUR,2141674,238.179868959751,35,190,560.653496624,2580,4,16225,2213671,445492,34339,860,55,406.90546,6240.077643624,61968,70000,112688,140195,434,159517,192615,18805,5272.518687,594872,22,62.08,20.54,100.53,NA
2024-2025,Aug,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,1011691,234.904528272408,21,15,139.1669582,2034,11,6674,230419,63173,11947,429,79,55.03834,735.4699632,10750,11693,35247,40933,11,76078,85881,8708,541.264665,81316,13,43.81,28.14,99.96,NA
2024-2025,Aug,31,UTTAR PRADESH,3118,ALIGARH,1522336,239.106444675503,27,141,557.577303182999,3772,2,20641,1501306,364408,39368,2242,223,193.88085,4341.177553483,55570,61046,128409,157258,142,187990,225480,24413,3589.7194003,429125,22,65.9,15.47,99.84,NA
2024-2025,Aug,31,UTTAR PRADESH,3120,AGRA,1759474,237.088247886618,30,188,504.856903074,3940,6,19566,2027911,591381,52387,7646,756,395.35141,5708.146971674,65508,80301,122280,171436,166,172637,233594,23506,4807.9386586,814219,41,65.46,13.58,100.2,NA
2024-2025,Aug,31,UTTAR PRADESH,3122,ETAH,1497871,234.327195184764,25,103,247.9737017,2268,11,13546,834850,159719,22186,337,46,280.83203,2485.0863207,33321,35878,85169,106346,21,135167,165347,15814,1956.280589,286805,28,55.06,17.51,100.64,NA
2024-2025,Aug,31,UTTAR PRADESH,3128,KHERI,4200963,238.945112318968,32,633,827.163572652,16005,3,37043,4033958,1468706,157015,51944,7446,737.14186,11203.250906652,124847,147694,285676,407145,1612,458701,618454,53048,9638.945474,1154326,48,52.03,26.64,99.93,NA
2024-2025,Aug,31,UTTAR PRADESH,3132,LUCKNOW,1038233,240.741605439849,21,83,189.36144315,1514,8,13025,350745,223061,59294,898,258,286.84359,1320.59417715,16126,17901,63286,91550,23,127732,188581,14539,844.389144,107114,19,46.71,16.28,100.53,NA
2024-2025,Aug,31,UTTAR PRADESH,3137,KANPUR NAGAR,752976,235.379437245401,24,140,281.180278236,1765,4,14507,463719,186381,37237,4840,924,78.16573,1450.845180836,18630,20599,62276,87528,46,109740,144459,16272,1091.4991726,124645,32,47.11,18.91,100.18,NA
2024-2025,Aug,31,UTTAR PRADESH,3138,JALAUN,4097068,234.643762694722,43,536,706.613648851,3012,2,26130,4722238,1338805,85135,777,32,325.53567,12112.586245451,108890,140014,175702,259490,580,216823,312590,29142,11080.4369266,1798055,43,41.79,47.08,100.5,NA
2024-2025,Aug,31,UTTAR PRADESH,3141,HAMIRPUR,1725895,236.141934160632,35,118,505.8991646,6934,0,16514,1867363,350496,42352,666,46,291.4787,5207.0049706,52335,70410,112987,183749,288,163403,262894,23448,4409.627106,789918,62,45.35,26.52,101.92,NA
2024-2025,Aug,31,UTTAR PRADESH,3143,FATEHPUR,2805909,245.9700493839,29,496,675.620007984,13553,11,32449,1522156,456618,77432,1090,106,782.62889,5202.296762884,51993,55599,160526,201537,77,251061,305588,46002,3744.0478649,751063,68,27.59,22.88,100.57,NA
2024-2025,Aug,31,UTTAR PRADESH,3145,PRAYAGRAJ,3300363,236.863149967508,28,453,836.618639929,19264,1,37962,2520626,1177169,167328,971,164,1120.3799,7927.432682429,88342,104055,244196,348609,907,414298,561636,57226,5970.4341425,1214505,56,37.38,30.4,100.26,NA
2024-2025,Aug,31,UTTAR PRADESH,3147,GONDA,3569158,241.879294190815,33,144,547.285680508,6777,34,31084,2273589,589059,52386,2397,221,407.67676,6454.303466508,67622,71068,171231,197973,244,306907,345462,37861,5499.341026,976703,46,32.2,42.98,100.37,NA
2024-2025,Aug,31,UTTAR PRADESH,3162,MIRZAPUR,2928316,238.747098524137,32,385,700.831240605,6538,0,26631,2266064,975617,109300,26696,2818,492.96131,6603.954601305,68779,85334,164193,248050,405,264596,380324,33169,5410.1620507,1149264,48,44.47,29.86,100.82,NA
2024-2025,Aug,31,UTTAR PRADESH,3163,SONBHADRA,2292069,235.050588284954,30,480,658.523952682,12459,3,26818,1918951,598599,83385,521070,82468,286.32403,5455.353597082,62433,78794,177304,273919,753,259035,387161,39277,4510.5056144,1014949,66,54.46,19.73,100.98,NA
2024-2025,Aug,31,UTTAR PRADESH,3183,SHAMLI,171820,240.053691109089,26,18,102.9819888,574,4,4898,125274,17454,3720,56,45,5.40771,409.1145598,4675,5274,17388,21864,11,43632,51676,5472,300.724861,39510,14,38.37,20.68,99.83,NA
2024-2025,Aug,31,UTTAR PRADESH,3117,BULANDSHAHR,290057,237.110327002766,18,54,100.3163761,1091,39,9798,217674,43578,9255,87,40,53.79719,670.2410993,11655,12158,40636,45720,18,76083,84846,10889,516.1275332,76185,18,56.79,23.22,100.22,NA
2024-2025,Aug,31,UTTAR PRADESH,3127,SHAHJAHANPUR,2501296,239.038570690481,25,714,552.434861625,12906,6,21221,1650979,463709,73244,388,82,754.37689,5253.288355625,64004,72386,173613,240113,162,283429,370127,34127,3946.476604,415460,56,46.19,14.13,99.92,NA
2024-2025,Aug,31,UTTAR PRADESH,3145,PRAYAGRAJ,3300363,235.606427100954,27,430,832.280669929,17937,1,38995,2397185,1123657,167171,915,164,1120.3799,7600.582499429,86238,101594,243845,348149,753,414176,561479,56932,5647.9219295,1155851,56,36.6,31.13,100.27,NA
2024-2025,Aug,31,UTTAR PRADESH,3148,BARABANKI,3519250,243.304922791652,33,255,642.8179687,8704,2,27624,3201273,1354505,131584,1197,83,444.66476,8876.3375297,95509,110135,218259,295917,401,354818,462185,36328,7788.854801,1099757,36,33.05,43.88,99.83,NA
2024-2025,Aug,31,UTTAR PRADESH,3157,AZAMGARH,4675461,239.131874088375,38,403,874.78604367,25112,30,57370,6208005,2197004,125638,13165,708,1027.55173,16747.65647367,162733,172876,283357,328009,863,431189,513687,82482,14845.3187,3053361,65,35.42,29.21,99.98,NA
2024-2025,Aug,31,UTTAR PRADESH,3158,JAUNPUR,5228840,240.433982990246,34,647,1003.987836962,33404,21,48627,5244050,1774829,123473,247,11,1004.99794,14617.464061962,153791,158372,306165,334228,76,446438,483381,82031,12608.478285,2796289,60,27.18,35.65,100.02,NA
2024-2025,Aug,31,UTTAR PRADESH,3167,AMROHA,1535783,240.030206932323,26,110,607.662589926,8496,1,13238,1499959,373501,41957,1109,67,206.03641,4414.053691526,56672,65891,108533,151750,142,146889,199538,21734,3600.3546916,401960,29,74.52,21.15,99.78,NA
2024-2025,Aug,31,UTTAR PRADESH,3169,AURAIYA,1149763,239.934439899132,30,164,227.46635105,1556,2,14893,1163103,484421,41635,5933,323,320.92937,3339.08038955,38726,42324,75209,95182,106,122926,149208,16449,2790.6846685,331968,33,54.11,9.34,99.9,NA
2024-2025,Aug,31,UTTAR PRADESH,3171,CHANDAULI,2688776,239.625147681575,42,188,675.799757426,2706,22,23958,3525152,885385,62794,19458,1072,380.2026,9503.153043426,83829,107903,137110,205005,511,183511,265687,26664,8447.150686,1400579,39,51.7,19.2,102.32,NA
2024-2025,Aug,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1036828,241.796009566712,27,31,203.913919735,3378,16,15016,735885,266873,37583,2524,312,226.71227,2209.966754735,26297,30226,69021,94117,63,105779,138768,18394,1779.340565,403019,61,38.94,34.8,100.32,NA
2024-2025,Aug,31,UTTAR PRADESH,3177,CHITRAKOOT,1123885,237.571376189628,28,272,198.436541893,7263,7,16592,813805,303615,65940,379,31,339.98202,2471.786299893,28882,36778,91324,149730,81,134128,213033,23855,1933.367738,383784,74,42.72,11.55,99.88,NA
2024-2025,Aug,31,UTTAR PRADESH,3110,MORADABAD,1670001,243.819515076441,24,178,365.25168427,3346,20,15676,1097905,207245,33370,643,114,503.70322,3545.86155127,45183,52029,112858,152902,71,177517,243503,19022,2676.906647,323278,24,62.02,16.14,103.94,NA
2024-2025,Aug,31,UTTAR PRADESH,3120,AGRA,1759474,238.0760524731,30,185,504.856903074,3830,6,19588,1976022,573550,52336,7528,756,395.35141,5604.643486674,64735,79298,122160,171253,163,172561,233454,23418,4704.4351736,794211,41,65.32,13.86,100.22,NA
2024-2025,Aug,31,UTTAR PRADESH,3124,BUDAUN,2471910,239.518657694533,30,531,503.144357923,18757,6,26627,1986001,332931,35694,2192,160,358.86631,5618.853604923,65270,70697,141043,171972,114,219348,263053,45384,4756.842937,595096,58,36.38,24.02,99.96,NA
2024-2025,Aug,31,UTTAR PRADESH,3131,UNNAO,2210967,242.103051811097,28,176,932.948803245,7560,6,22278,1198141,421030,68378,2780,344,218.5672,4052.251929245,42570,45827,139163,178929,155,243650,297789,29838,2900.735926,405829,42,42.99,33.18,102.35,NA
2024-2025,Aug,31,UTTAR PRADESH,3137,KANPUR NAGAR,752976,233.206719514547,24,125,281.180278236,1722,4,14513,445934,180289,37193,4655,923,78.16573,1399.294060836,18252,20172,62184,87391,43,109627,144308,16235,1039.9480526,120930,32,46.53,19.54,100.09,NA
2024-2025,Aug,31,UTTAR PRADESH,3139,JHANSI,2406544,241.501328743754,44,262,443.990347172,5833,0,23434,2293166,715027,63275,19725,1537,299.71914,6281.735847472,51825,68731,115429,183499,1190,169489,260220,29267,5538.0263603,877500,55,49.14,33.87,99.82,NA
2024-2025,Aug,31,UTTAR PRADESH,3140,LALITPUR,2406544,236.675983626202,38,174,483.903755468,4638,0,23183,2611978,594558,59147,134686,17734,224.73791,6890.566289068,68653,95689,135673,227967,1469,180982,293101,27821,6181.9246236,1113605,60,42.15,28.33,99.96,NA
2024-2025,Aug,31,UTTAR PRADESH,3143,FATEHPUR,2805909,247.549491830441,28,474,675.377527984,13049,11,32858,1478660,446478,77381,1074,106,782.62889,5118.421733884,51065,54565,160352,201342,66,250942,305437,45907,3660.4153159,728607,68,27.7,23.53,100.5,NA
2024-2025,Aug,31,UTTAR PRADESH,3154,GORAKHPUR,3750413,240.767534648012,39,169,656.32192116,8003,9,35128,4377091,1542030,86798,5190,319,769.34425,11964.28026116,110752,119091,200832,247748,845,329207,392440,43131,10538.61409,2133035,36,41.92,36.69,99.82,NA
2024-2025,Aug,31,UTTAR PRADESH,3166,HATHRAS,741173,231.709183367625,22,20,140.0115656,2558,12,8850,438398,144375,23772,280,50,127.01921,1282.8392013,19588,22637,52764,70828,21,77336,99778,11408,1015.8084257,124418,11,67.89,10.39,100.03,NA
2024-2025,Aug,31,UTTAR PRADESH,3168,KANNAUJ,1353049,244.684285016609,28,210,235.15536393,4040,5,13919,1136425,327150,39990,224,7,293.09056,3308.89930993,40137,44499,90423,115272,115,131038,161348,17959,2780.653386,353973,35,55.8,31.98,100.45,NA
2024-2025,Aug,31,UTTAR PRADESH,3181,AMETHI,2736042,244.564887261863,29,121,362.1828009,8187,1,30559,1461972,425269,61949,29,2,346.69535,4284.3483245,49318,54800,144589,198293,67,219538,287394,38746,3575.4701736,622920,60,26.47,39.48,100.13,NA
2024-2025,Aug,31,UTTAR PRADESH,3120,AGRA,1759474,238.006181632798,30,187,504.856903074,3919,6,19541,1998802,581840,52361,7553,756,395.35141,5657.480631674,65140,79802,122247,171384,164,172617,233549,23460,4757.2723186,802844,41,65.2,13.73,100.2,NA
2024-2025,Aug,31,UTTAR PRADESH,3137,KANPUR NAGAR,752976,234.487907975285,24,137,281.180278236,1722,4,14536,454617,182798,37229,4733,924,78.16573,1425.367900836,18489,20424,62256,87493,43,109713,144430,16258,1066.0218926,123102,32,47.08,19.23,100.09,NA
2024-2025,Aug,31,UTTAR PRADESH,3139,JHANSI,2406544,241.426785171979,44,262,443.990347172,5886,0,23473,2318799,723273,63293,19834,1539,299.71914,6341.911367472,52040,69027,115470,183560,1229,169529,260268,29359,5598.2018803,885965,55,49.28,33.69,99.81,NA
2024-2025,Aug,31,UTTAR PRADESH,3147,GONDA,3569158,242.14720985851,33,139,547.285680508,6524,36,31258,2248291,584100,52378,2365,221,407.67676,6399.136366508,67236,70660,171172,197911,234,306878,345433,37782,5444.173926,964915,46,32.12,43.34,100.37,NA
2024-2025,Aug,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,4900540,238.779911269116,34,225,584.830555705,7920,9,26880,5722472,1383259,74603,156,8,810.56476,15059.508879705,165985,180523,272744,320201,486,375745,437041,34800,13664.113564,3261471,22,37.17,31.22,99.75,NA
2024-2025,Aug,31,UTTAR PRADESH,3158,JAUNPUR,5228840,240.089384957976,34,650,1004.475516962,34349,20,47925,5387892,1822845,123573,247,11,1004.99794,14945.230221962,155587,160260,306539,334628,136,446617,483587,82274,12935.756765,2869482,60,27.72,35.18,100.01,NA
2024-2025,Aug,31,UTTAR PRADESH,3159,BALLIA,2815700,236.723293060221,27,172,925.25219866,6682,18,30060,1438677,299409,46440,53392,7685,921.02269,5251.95845956,53164,58414,159400,199578,61,272824,328676,36742,3405.6835709,655200,51,52.57,22.59,99.89,NA
2024-2025,Aug,31,UTTAR PRADESH,3163,SONBHADRA,2292069,234.950976574282,30,479,658.523952682,12400,3,26843,1903122,593678,83370,516792,82466,286.32403,5416.251707082,62285,78582,177287,273881,672,259005,387118,39243,4471.4037244,1006446,66,54.43,19.78,100.99,NA
2024-2025,Aug,31,UTTAR PRADESH,3175,BALRAMPUR,2020373,241.188983167487,29,98,562.5221615,4944,1,21502,1896330,495352,39997,41471,3033,530.30995,5666.571156,64238,69018,130636,156442,98,176113,206351,26446,4573.7390445,827082,34,49.7,30.94,104.55,NA
2024-2025,Aug,31,UTTAR PRADESH,3180,KASHGANJ,1419270,235.620554215115,21,265,394.9775723,3128,1,8874,811093,178718,27700,797,85,153.07159,2459.1509841,37891,42408,86312,120642,4,112054,151558,12002,1911.1018218,213722,20,61.21,10.13,100.06,NA
2024-2025,Aug,31,UTTAR PRADESH,3181,AMETHI,2736042,244.446146628604,29,122,362.1828009,8571,1,30213,1491237,433206,61952,29,2,346.69535,4354.1495345,49781,55340,144632,198351,69,219578,287447,38784,3645.2713836,634591,60,26.87,39.13,100.14,NA
2024-2025,Aug,31,UTTAR PRADESH,3183,SHAMLI,171820,240.912555046061,26,18,102.8783888,565,4,4896,121035,17084,3722,56,45,5.40771,399.8746098,4626,5216,17366,21838,5,43623,51665,5461,291.588511,38291,14,38.15,20.93,99.82,NA
2024-2025,April,31,UTTAR PRADESH,3109,BIJNOR,387046,978.8166147075,5,4,0,873,780,19404,5453,2607,114782,0,870,157.0931,210.46797,1034,1148,185212,265601,0,251791,346891,20277,53.37487,1550,22,29.04,28.24,100,NA
2024-2025,April,31,UTTAR PRADESH,3111,RAMPUR,273713,2784.54279444038,5,1,0,147,461,15000,2734,739,32786,0,50,59.63245,135.76185,466,492,107628,133038,0,155232,186268,15147,76.1294,672,25,25,11.64,100,NA
2024-2025,April,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,129297,243.098731043021,6,4,0,809,388,7126,3231,584,11977,0,75,0,7.85452,479,525,34862,40604,0,76205,86151,7935,7.85452,1112,14,15.42,3.38,100,NA
2024-2025,April,31,UTTAR PRADESH,3120,AGRA,224866,7188.01933873986,5,4,0,201,426,19934,1603,440,50731,0,738,134.71625,249.9402,310,339,118094,165366,0,168493,227625,20135,115.22395,718,42,38.59,17.11,100,NA
2024-2025,April,31,UTTAR PRADESH,3123,MAINPURI,305484,16099.9568051118,4,0,0,372,387,19171,626,186,42970,0,277,72.2072,172.9929296,155,156,119103,155518,0,184757,233073,19543,100.7857296,136,45,28.39,1.03,100,NA
2024-2025,April,31,UTTAR PRADESH,3126,PILIBHIT,227584,5997.90469208211,6,2,0,631,479,25626,1364,189,42114,7,529,91.53857,173.34999,224,240,145493,221426,0,212657,306122,26257,81.81142,691,52,14.9,0,100,NA
2024-2025,April,31,UTTAR PRADESH,3132,LUCKNOW,132689,1002.71692825112,5,2,0,60,331,12772,1784,1080,58678,0,253,82.5027,100.39117,328,343,62681,90584,0,127293,187815,12832,17.88847,402,21,37.28,1.99,100,NA
2024-2025,April,31,UTTAR PRADESH,3141,HAMIRPUR,220575,489.081756756757,6,0,0,412,300,20940,1480,293,41470,0,43,149.19794,156.43635,228,281,109776,178913,0,160585,259034,21352,7.23841,517,62,2.17,65.32,100,NA
2024-2025,April,31,UTTAR PRADESH,3144,PRATAPGARH,391900,5926.62605128205,5,4,0,1359,744,37366,3315,1372,88537,0,502,132.07838,328.5460336,594,619,195234,221352,0,316725,361155,38725,196.4676536,1666,48,7.11,54.9,100,NA
2024-2025,April,31,UTTAR PRADESH,3145,PRAYAGRAJ,421796,1739.94491634492,6,3,0,1037,1158,50308,3885,1883,163395,0,156,415.00789,482.60475,585,688,237160,339233,0,408295,554269,51345,67.59686,1747,58,21.34,37.47,100,NA
2024-2025,April,31,UTTAR PRADESH,3146,BAHRAICH,591541,5638.04915433404,4,2,0,2154,532,63625,3784,899,74639,1,2176,129.8329,343.17668,871,922,264414,330993,0,378768,463149,65779,213.34378,1669,68,4.53,18.41,100,NA
2024-2025,April,31,UTTAR PRADESH,3149,AYODHYA,305977,3860.8425711275,5,2,0,128,326,20768,4745,1949,76441,0,294,273.45251,456.64949,925,963,139890,195072,0,226249,301108,20896,183.19698,2489,30,10.12,42.4,100,NA
2024-2025,April,31,UTTAR PRADESH,3150,SULTANPUR,446768,10239.4551824818,4,9,0,734,538,45898,2740,603,65480,11,437,210.79418,491.355252,665,672,195739,229238,0,280586,323779,46632,280.561072,1548,66,2.04,0,100,NA
2024-2025,April,31,UTTAR PRADESH,3152,MAHARAJGANJ,427381,12729.2841062584,4,3,0,214,399,42298,2221,321,74934,13,1741,176.93078,459.64818,496,541,226432,330693,0,344156,483804,42512,282.7174,1105,57,6.66,17.62,100,NA
2024-2025,April,31,UTTAR PRADESH,3153,BASTI,668317,62672.2106164384,4,0,0,597,607,36884,584,156,95034,0,8,125.70064,491.70635,129,134,276421,347395,0,385341,477058,37481,366.00571,241,37,0,0,100,NA
2024-2025,April,31,UTTAR PRADESH,3158,JAUNPUR,668263,5830.561863711,4,11,0,1857,860,70977,4872,1429,120400,0,10,179.89146,463.956434,1062,1085,296567,323937,0,436115,472525,72834,284.064974,3269,62,19.35,0.2,100,NA
2024-2025,April,31,UTTAR PRADESH,3159,BALLIA,359855,4711.66300414938,6,0,0,231,790,32460,1205,157,45310,12,7554,501.95425,558.7297892,192,192,155155,194538,0,268869,324271,32691,56.7755392,956,52,1.26,0,100,NA
